epoch,Base1,Base2,Base3,Base4,Fingertip1,Fingertip2,Fingertip3,Fingertip4,Knuckle1,Knuckle2,Knuckle3,Knuckle4,Palmcenter,Upperarm,Wrist,loss,lr,val_Base1,val_Base2,val_Base3,val_Base4,val_Fingertip1,val_Fingertip2,val_Fingertip3,val_Fingertip4,val_Knuckle1,val_Knuckle2,val_Knuckle3,val_Knuckle4,val_Palmcenter,val_Upperarm,val_Wrist,val_loss
41,0.00022538311895914376,0.00026368116959929466,0.00025444969651289284,0.0002744072990026325,0.00022392088430933654,0.00030103407334536314,0.00029791248380206525,0.00024423535796813667,0.0002494592627044767,0.00024130329256877303,0.00023775854788254946,0.00023538348614238203,0.00026531764888204634,0.0005641380557790399,5.8246903790859506e-05,0.0002624421613290906,5e-05,0.0003546614898368716,0.0004265140159986913,0.0004105506232008338,0.0005107792094349861,0.0003771528718061745,0.0006973710842430592,0.0006533485720865428,0.0006549155223183334,0.0003785527660511434,0.0004320840525906533,0.000521007226780057,0.0004982677637599409,0.00047011315473355353,0.000988535350188613,0.00024916985421441495,0.0005082015413790941
42,0.00022640395036432892,0.0002458467206452042,0.00024491455405950546,0.0002456136862747371,0.00020159954146947712,0.00028066878439858556,0.0002631781972013414,0.00022384851763490587,0.00023723236517980695,0.00023205639445222914,0.0002326505637029186,0.00022551788424607366,0.00023985737061593682,0.0005502143176272511,5.4348685807781294e-05,0.0002469302271492779,5e-05,0.00035025010583922267,0.0004594729107338935,0.0003927905927412212,0.0005011463072150946,0.0003814309893641621,0.0006956303841434419,0.0006644827662967145,0.0006584376096725464,0.00032133242348209023,0.0004122020327486098,0.000497453089337796,0.0005281433695927262,0.0004089770663995296,0.0009321030229330063,0.00028676781221292913,0.0004993746988475323
43,0.00020860187942162156,0.0002342183142900467,0.000235873885685578,0.00024041645519901067,0.00020813434093724936,0.00027509601204656065,0.00024998144363053143,0.00021523903706111014,0.0002316972240805626,0.00022582581732422113,0.00022459145111497492,0.0002111636131303385,0.0002403893886366859,0.0005190653610043228,4.886189344688319e-05,0.00023794369189999998,5e-05,0.00031362628214992583,0.00040238292422145605,0.00043954438297078013,0.0005289088003337383,0.00034785320167429745,0.0006858776905573905,0.0006701168604195118,0.0007049288833513856,0.00034349728957749903,0.0004433965659700334,0.000556416402105242,0.0005560332210734487,0.00046549635590054095,0.0009385053999722004,0.00028280378319323063,0.000511959136929363
44,0.0002128492051269859,0.00023039180086925626,0.00022738633560948074,0.00024240596394520253,0.00019950080604758114,0.0002592893724795431,0.00026075346977449954,0.0002073968789773062,0.0002184300246881321,0.00020591318025253713,0.0002090324996970594,0.0002105717285303399,0.0002303149813087657,0.000495947664603591,3.666914562927559e-05,0.00022979022469371557,5e-05,0.00032841681968420744,0.0004226519085932523,0.0004211704945191741,0.0005089468904770911,0.0003938374575227499,0.0006984701030887663,0.0006811952334828675,0.0007047232938930392,0.00042431571637280285,0.0004900467465631664,0.000525337818544358,0.0005267032538540661,0.0004770034574903548,0.001026106416247785,0.00029732691473327577,0.0005284168291836977
45,0.00020723260240629315,0.00022789322247263044,0.0002207436627941206,0.00023808100377209485,0.0001894071465358138,0.0002397572825429961,0.0002459235838614404,0.00020535135990940034,0.000229155775741674,0.00020359792688395828,0.00020894377666991204,0.0002153953828383237,0.00021974535775370896,0.0004963796818628907,3.646773984655738e-05,0.00022560503566637635,5e-05,0.000337163481162861,0.0003897167043760419,0.00039891869528219104,0.000509399629663676,0.0003794153453782201,0.0006756183574907482,0.0006695132469758391,0.0007214500801637769,0.0003614574670791626,0.0004361563769634813,0.000507450895383954,0.0006251565064303577,0.00043397475383244455,0.0009296546340920031,0.0003026187187060714,0.0005118443514220417
46,0.00021567579824477434,0.00022916066518519074,0.00022943067597225308,0.00022218404046725482,0.0001938813948072493,0.00024209382536355406,0.00023696654534433037,0.0002014713390963152,0.00021537045540753752,0.00020722458430100232,0.00020570526248775423,0.00019445114594418555,0.00023050200252328068,0.00046802093856967986,3.66974163625855e-05,0.000221922411583364,5e-05,0.0003359258407726884,0.00047317572170868516,0.0004395845753606409,0.0005001851823180914,0.00040935983997769654,0.000709753658156842,0.0007236612727865577,0.0007310606306418777,0.00037093841820023954,0.0004567362484522164,0.000519708963111043,0.0005785113899037242,0.0004461846547201276,0.0009384056320413947,0.000284491601632908,0.0005278455791994929
47,0.00019374015391804278,0.00022204458946362138,0.0002154968969989568,0.00021571731485892087,0.0001673391234362498,0.00022791842638980597,0.00022478826576843858,0.00018365470168646425,0.00020298398158047348,0.000200285401660949,0.0001984573609661311,0.0001922017545439303,0.00021466906764544547,0.00047541578533127904,3.275292692705989e-05,0.00021116436982993037,5e-05,0.00033466581953689456,0.0004407152009662241,0.0004162760160397738,0.00046090641990303993,0.0003787898749578744,0.0007068990962579846,0.0006749934982508421,0.00068356201518327,0.0003583196667023003,0.0004648438189178705,0.0005115278181619942,0.0005220217281021178,0.00045426207361742854,0.0009657769696787,0.0002194808766944334,0.0005062027485109866
48,0.0001901854993775487,0.0001999203668674454,0.00020110390323679894,0.00020704288908746094,0.00016439073078799993,0.00021676930191460997,0.00020697491709142923,0.00017474785272497684,0.00019555263861548156,0.00018434540834277868,0.00018652671133168042,0.00017585996829438955,0.00020476167264860123,0.00041210948256775737,3.614228990045376e-05,0.00019709559273906052,2.5e-05,0.0003246841370128095,0.0004446565581019968,0.00042557853157632053,0.000501559057738632,0.0003717068175319582,0.000678541196975857,0.0006333212950266898,0.0007353327237069607,0.0003773112257476896,0.00042568022035993636,0.000520654022693634,0.0005819023936055601,0.00043126160744577646,0.0009952480904757977,0.00027872383361682296,0.0005150774959474802
49,0.00018520995217841119,0.00019920236081816256,0.00019720334967132658,0.00019778936984948814,0.00016411542310379446,0.00020333324209786952,0.00020498564117588103,0.0001731426891637966,0.00018438120605424047,0.0001820649194996804,0.00018440367421135306,0.0001709360076347366,0.00019132360466755927,0.0004189645405858755,2.8781912988051772e-05,0.0001923891541082412,2.5e-05,0.00035879359347745776,0.000461171061033383,0.00044580717803910375,0.0005407963180914521,0.0003944390336982906,0.0007052082801237702,0.0006444502505473793,0.0007086303667165339,0.00039773411117494106,0.0004469095729291439,0.0005323392106220126,0.0006085652858018875,0.00042408762965351343,0.0009566723019815981,0.00029686250491067767,0.0005281644407659769
50,0.0001845861115725711,0.00020447497081477195,0.00020540344121400267,0.00019662766135297716,0.00016292426153086126,0.00021348070004023612,0.00021039191051386297,0.00016700102423783392,0.00018493666721042246,0.00017416807531844825,0.00017832679441198707,0.0001719703577691689,0.00019890257681254297,0.00039387703873217106,3.1363342714030296e-05,0.00019189558224752545,2.5e-05,0.00033662706846371293,0.00041561221587471664,0.0004607986775226891,0.0005127228796482086,0.0003682425885926932,0.000678590324241668,0.0007174650672823191,0.0007002050988376141,0.00036162923788651824,0.0004267150070518255,0.0005355506436899304,0.0005433351616375148,0.0004781963361892849,0.0009873841190710664,0.0003401443245820701,0.0005242145853117108
51,0.0001804736821213737,0.00019366662309039384,0.00018812823691405356,0.0001899029448395595,0.00015105967759154737,0.00019601319218054414,0.00018802203703671694,0.0001499223872087896,0.00017728959210217,0.00017295064753852785,0.00017212746024597436,0.00016254947695415467,0.0001873548171715811,0.00039168845978565514,2.7166057407157496e-05,0.00018188770627602935,2.5e-05,0.0003150216944050044,0.00041108299046754837,0.0004317133279982954,0.0004901599604636431,0.00038749491795897484,0.0006999049219302833,0.0006655823672190309,0.0006712898029945791,0.0003712680481839925,0.0004508149577304721,0.0005263944040052593,0.0005729655385948718,0.0004616899532265961,0.0010355236008763313,0.0002779572387225926,0.0005179242580197752
52,0.00017932259652297944,0.0001910225983010605,0.0001871832791948691,0.00019052214338444173,0.00016370719822589308,0.0002005850401474163,0.00018781758262775838,0.00015955801063682884,0.00018642072973307222,0.00017289187235292047,0.00017822788504417986,0.00016167850117199123,0.00018042279407382011,0.0003762131673283875,3.033523535123095e-05,0.00018306056153960526,2.5e-05,0.00032904636464081705,0.0004367830988485366,0.00044410431291908026,0.000544935988727957,0.0003906401398126036,0.0007139977533370256,0.0006704472471028566,0.0006372549687512219,0.00037348398473113775,0.00045163033064454794,0.0005005248822271824,0.0005851645255461335,0.0004772334359586239,0.0010476137977093458,0.0002991859510075301,0.0005268031964078546
